pathway,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,level1,level2,level3
ko04961,1.97E-05,1.99E-05,1.73E-05,2.85E-05,2.60E-05,1.56E-05,1.70E-05,2.25E-05,1.87E-05,1.29E-05,2.07E-05,2.14E-05,1.70E-05,1.70E-05,4.24E-05,2.23E-05,2.09E-05,2.57E-05,2.22E-05,2.01E-05,1.90E-05,9.93E-06,2.47E-05,1.71E-05,Endocrine and other factor-regulated calcium reabsorption,Excretory system,Organismal Systems
ko04962,4.08E-06,2.52E-06,2.76E-06,8.79E-06,3.83E-06,3.65E-06,2.76E-06,5.47E-06,2.86E-06,0,3.68E-06,5.61E-06,2.33E-06,3.46E-06,1.12E-05,3.89E-06,4.13E-06,4.32E-06,2.64E-06,4.16E-06,2.29E-06,9.29E-07,1.92E-06,3.34E-06,Vasopressin-regulated water reabsorption,Excretory system,Organismal Systems
ko04964,0.000238506,0.00024568,0.000233967,0.000259776,0.000245691,0.000239524,0.000256249,0.000267431,0.000271181,0.000268046,0.000247176,0.000252744,0.000272969,0.000250371,0.000281893,0.000286852,0.000256854,0.000259095,0.000268004,0.000256344,0.000273248,0.000273677,0.000282304,0.000261898,Proximal tubule bicarbonate reclamation,Excretory system,Organismal Systems
ko04970,1.97E-05,1.99E-05,1.73E-05,2.85E-05,2.60E-05,1.56E-05,1.70E-05,2.25E-05,1.87E-05,1.29E-05,2.07E-05,2.14E-05,1.70E-05,1.70E-05,4.24E-05,2.23E-05,2.09E-05,2.57E-05,2.22E-05,2.01E-05,1.90E-05,9.93E-06,2.47E-05,1.71E-05,Salivary secretion,Digestive system,Organismal Systems
ko04971,1.97E-05,1.99E-05,1.73E-05,2.85E-05,2.60E-05,1.56E-05,1.70E-05,2.25E-05,1.87E-05,1.29E-05,2.07E-05,2.14E-05,1.70E-05,1.70E-05,4.24E-05,2.23E-05,2.09E-05,2.57E-05,2.22E-05,2.01E-05,1.90E-05,9.93E-06,2.47E-05,1.71E-05,Gastric acid secretion,Digestive system,Organismal Systems
ko04972,3.19E-05,2.37E-05,3.07E-05,3.65E-05,3.77E-05,2.47E-05,2.67E-05,4.09E-05,2.71E-05,2.03E-05,2.72E-05,2.63E-05,2.18E-05,2.36E-05,4.84E-05,2.79E-05,2.89E-05,3.33E-05,3.16E-05,2.60E-05,2.33E-05,1.63E-05,3.62E-05,2.37E-05,Pancreatic secretion,Digestive system,Organismal Systems
ko04973,0.000106555,0.000115423,0.000138545,0.000120184,0.000106784,9.66E-05,0.00010397,0.000111408,0.000109762,9.52E-05,0.000108289,0.00011138,0.000111535,0.000120119,0.000119959,0.000104116,0.000105642,0.00012334,0.000111949,0.000109609,0.000105443,9.78E-05,0.000130171,0.000110192,Carbohydrate digestion and absorption,Digestive system,Organismal Systems
ko04974,0.00012467,0.000107347,0.000139422,0.00013582,0.000126834,0.000117545,0.000138158,0.00013725,0.000150951,0.000154515,0.000140462,0.0001338,0.000148719,0.00013112,0.000144083,0.000173053,0.000149639,0.000157348,0.00016261,0.000144534,0.000150579,0.00016221,0.000184081,0.000140141,Protein digestion and absorption,Digestive system,Organismal Systems
ko04976,9.14E-05,7.10E-05,7.72E-05,9.28E-05,9.78E-05,8.62E-05,9.16E-05,0.000102552,0.000101057,6.32E-05,8.91E-05,9.09E-05,7.30E-05,8.25E-05,0.000117917,7.03E-05,9.51E-05,8.47E-05,8.75E-05,8.07E-05,6.32E-05,5.63E-05,8.06E-05,8.50E-05,Bile secretion,Digestive system,Organismal Systems
ko04978,0.00012212,0.000129282,0.000151933,0.000128387,0.000123753,0.000113605,9.68E-05,0.000115191,0.000114779,9.19E-05,0.000113322,0.000109993,0.000103551,0.000104605,0.000138059,0.000114716,0.000111323,0.000141173,0.000117118,0.000112636,0.000127026,0.000113185,0.00012609,0.000120202,Mineral absorption,Digestive system,Organismal Systems
ko04979,5.74E-05,3.25E-05,4.56E-05,5.91E-05,5.53E-05,4.70E-05,5.54E-05,4.48E-05,6.08E-05,4.89E-05,5.34E-05,4.97E-05,5.27E-05,4.69E-05,9.38E-05,4.63E-05,5.52E-05,5.77E-05,5.78E-05,5.08E-05,5.20E-05,3.99E-05,5.32E-05,4.89E-05,Cholesterol metabolism,Digestive system,Organismal Systems
ko05010,0.000624618,0.000697002,0.000691305,0.00064158,0.000682577,0.00065564,0.000678221,0.000658934,0.00067456,0.000764468,0.00069325,0.000720751,0.000693931,0.000669131,0.000605247,0.000677249,0.000703106,0.000646892,0.000641077,0.000710925,0.000672764,0.000721175,0.000646261,0.00068319,Alzheimer's disease,Neurodegenerative diseases,Human Diseases
ko05012,0.00047541,0.00054465,0.000541097,0.000479789,0.000527287,0.000497404,0.000528566,0.000497566,0.000517568,0.000598554,0.000539823,0.000555475,0.000534551,0.000472052,0.000434082,0.00051499,0.000543827,0.000484645,0.0004841,0.000552074,0.000506469,0.000557064,0.000477046,0.000526865,Parkinson's disease,Neurodegenerative diseases,Human Diseases
ko05014,0.000470307,0.000528712,0.000504357,0.000469944,0.00050781,0.000508079,0.000538265,0.00048401,0.000518706,0.000555854,0.000512348,0.000532259,0.000512395,0.000459983,0.000448462,0.000512252,0.00053654,0.000489536,0.000508791,0.000522934,0.000512545,0.000539662,0.000455534,0.000523434,Amyotrophic lateral sclerosis (ALS),Neurodegenerative diseases,Human Diseases
ko05016,0.000738538,0.000824652,0.000809646,0.000723871,0.000776303,0.000779559,0.000837981,0.000782434,0.000839334,0.000952104,0.000828506,0.000867296,0.000854638,0.000758803,0.000692997,0.000864917,0.000863485,0.000756786,0.000787212,0.000845356,0.000810767,0.000903501,0.000732785,0.000821021,Huntington's disease,Neurodegenerative diseases,Human Diseases
ko05020,9.20E-05,7.50E-05,0.000100879,9.13E-05,8.76E-05,0.000120518,0.000129734,0.00010643,0.000134853,0.000138802,0.000102978,0.000116021,0.000122515,0.00011239,8.97E-05,0.000143094,0.000126781,0.000103613,0.000123176,0.000103328,0.00012291,0.000144902,8.72E-05,0.000115787,Prion diseases,Neurodegenerative diseases,Human Diseases
ko05030,0.000169399,0.000141641,0.000177212,0.000174539,0.000171053,0.000151397,0.00015854,0.000150358,0.00015708,0.00013194,0.000160622,0.000139331,0.000164049,0.000171053,0.000189194,0.000140978,0.000158176,0.000181414,0.000166683,0.00014856,0.000145286,0.000130624,0.000171114,0.000156042,Cocaine addiction,Substance dependence,Human Diseases
ko05031,0.000169399,0.000141641,0.000177212,0.000174539,0.000171053,0.000151397,0.00015854,0.000150358,0.00015708,0.00013194,0.000160622,0.000139331,0.000164049,0.000171053,0.000189194,0.000140978,0.000158176,0.000181414,0.000166683,0.00014856,0.000145286,0.000130624,0.000171114,0.000156042,Amphetamine addiction,Substance dependence,Human Diseases
ko05034,0.000169399,0.000141641,0.000177212,0.000174539,0.000171053,0.00015172,0.00015854,0.000150358,0.00015708,0.00013194,0.000160622,0.000139331,0.000164297,0.000171053,0.000189194,0.000140978,0.000158176,0.000181414,0.000167009,0.000148651,0.000145455,0.000130624,0.000171114,0.000156042,Alcoholism,Substance dependence,Human Diseases
ko05100,3.55E-05,0.000116251,2.51E-05,3.92E-05,5.71E-05,4.36E-05,4.02E-05,3.27E-05,5.80E-05,3.43E-05,4.65E-05,3.73E-05,3.05E-05,2.25E-05,4.15E-05,4.44E-05,3.49E-05,3.77E-05,4.98E-05,3.83E-05,3.69E-05,3.65E-05,3.63E-05,4.37E-05,Bacterial invasion of epithelial cells,Infectious diseases: Bacterial,Human Diseases
ko05110,0.000133962,0.000197104,0.000120441,0.000140543,0.000118841,0.000135153,0.000168682,0.000139739,0.00019062,0.000175133,0.000158193,0.000161515,0.000150602,0.000115415,0.000161408,0.000186536,0.000146401,0.000118112,0.000150355,0.000137177,0.000162598,0.000171993,8.78E-05,0.000143057,Vibrio cholerae infection,Infectious diseases: Bacterial,Human Diseases
ko05111,0.00649995,0.009611425,0.007534699,0.007234179,0.007358756,0.00746546,0.007196681,0.006834345,0.007466954,0.008390977,0.0080609,0.007876252,0.00805737,0.006684415,0.006252278,0.008163613,0.007234354,0.007487396,0.007362327,0.007501305,0.007999547,0.008170656,0.006978789,0.00778904,Biofilm formation - Vibrio cholerae,Cellular community - prokaryotes,Cellular Processes
ko05120,0.000294513,0.00042369,0.000292326,0.000299401,0.000356117,0.000337627,0.000299015,0.000286786,0.000275239,0.000307686,0.000304648,0.000304297,0.000305318,0.000289088,0.000264555,0.000265506,0.000283158,0.000292487,0.000291204,0.000312567,0.000320893,0.00029637,0.000325601,0.000322953,Epithelial cell signaling in Helicobacter pylori infection,Infectious diseases: Bacterial,Human Diseases
ko05131,4.21E-06,1.13E-05,1.76E-06,4.93E-06,7.69E-06,3.76E-06,5.23E-06,7.13E-06,7.67E-06,7.35E-06,9.25E-06,8.45E-06,1.92E-06,1.66E-06,3.02E-06,7.67E-06,5.76E-06,4.05E-06,5.14E-06,1.11E-05,4.51E-06,9.11E-06,3.37E-06,8.69E-06,Shigellosis,Infectious diseases: Bacterial,Human Diseases
ko05132,0.000751845,0.00115805,0.00084098,0.000878281,0.000905374,0.000771246,0.000804122,0.000758075,0.000897142,0.000874769,0.000906256,0.000783303,0.000939723,0.000848636,0.000749685,0.000913308,0.000802772,0.000916411,0.000875664,0.000844815,0.000922903,0.000831271,0.000951197,0.000916608,Salmonella infection,Infectious diseases: Bacterial,Human Diseases
ko05133,0.001185289,0.001877534,0.001277271,0.001300679,0.001312512,0.001262708,0.001187785,0.001135013,0.001337268,0.001437851,0.001397808,0.001363777,0.001445713,0.001123844,0.001195577,0.001421602,0.001236863,0.001357425,0.001274983,0.001410485,0.001409873,0.001496813,0.001309581,0.001404293,Pertussis,Infectious diseases: Bacterial,Human Diseases
ko05134,0.001148947,0.001175463,0.001128264,0.001152785,0.001183698,0.001143591,0.001140624,0.001104882,0.001132134,0.001132911,0.001184878,0.001128269,0.001189629,0.001081011,0.001134785,0.00109384,0.001141509,0.001130851,0.001115305,0.001169628,0.001106276,0.001067752,0.001141475,0.001129569,Legionellosis,Infectious diseases: Bacterial,Human Diseases
ko05140,7.32E-06,7.90E-06,2.93E-05,6.72E-06,6.99E-06,9.87E-06,8.15E-06,1.37E-05,3.82E-06,2.65E-06,8.35E-06,8.88E-06,6.46E-06,1.03E-05,4.69E-06,6.39E-06,1.03E-05,1.07E-05,8.45E-06,7.94E-06,4.93E-06,4.01E-06,4.11E-06,5.40E-06,Leishmaniasis,Infectious diseases: Parasitic,Human Diseases
ko05142,0.000125783,9.58E-05,0.000116342,0.000125754,0.000102772,0.00012519,0.000137365,0.000133866,0.000155351,0.000160897,0.000135799,0.000143391,0.000154172,0.000136668,0.000144916,0.000173655,0.000149042,0.00013523,0.000145055,0.000126178,0.000138389,0.000144853,0.000115747,0.000129732,Chagas disease (American trypanosomiasis),Infectious diseases: Parasitic,Human Diseases
ko05143,0.000121053,0.000139857,9.72E-05,0.000124199,0.000102535,0.000112286,0.000114503,0.000123175,0.000126001,0.000114626,0.000124389,0.000122526,0.000121098,0.000116377,0.000138005,0.000134964,0.000120051,0.000113184,0.000119384,0.000109546,0.000109275,9.87E-05,9.83E-05,0.000109098,African trypanosomiasis,Infectious diseases: Parasitic,Human Diseases
ko05145,0.000192158,0.000247829,0.000211265,0.000192207,0.000227054,0.000185654,0.000203694,0.000188846,0.000188246,0.000207397,0.000206291,0.000199442,0.000188729,0.000156042,0.00017368,0.000160831,0.00020631,0.000183335,0.000169121,0.000208824,0.000167434,0.000170214,0.000178993,0.000198294,Toxoplasmosis,Infectious diseases: Parasitic,Human Diseases
ko05146,0.000116748,8.93E-05,9.70E-05,0.000108912,0.000112618,0.00013468,0.000126659,0.000112489,0.00011292,0.000129546,0.000113984,0.000115422,0.00012901,0.000100924,9.90E-05,0.000133232,0.000123933,0.000115208,0.000120352,0.000128411,0.000129845,0.000140356,0.000122661,0.000123629,Amoebiasis,Infectious diseases: Parasitic,Human Diseases
ko05150,0.000133054,0.000173445,0.000147134,0.000179945,0.000155216,0.000167653,0.000131494,0.000131176,0.000152276,0.000137573,0.000142578,0.000133366,0.000143422,0.000133713,0.000213345,0.000145816,0.000147534,0.000172184,0.000154223,0.000144563,0.000136953,0.000137739,0.000179131,0.000155977,Staphylococcus aureus infection,Infectious diseases: Bacterial,Human Diseases
ko05152,0.000902404,0.001028615,0.000947624,0.000925029,0.000973374,0.000922974,0.000943041,0.000913613,0.000930157,0.000883235,0.00100412,0.000942206,0.000910888,0.000881262,0.000990541,0.000886618,0.00094137,0.000893452,0.000916284,0.000961095,0.000881982,0.000872064,0.000892015,0.000893947,Tuberculosis,Infectious diseases: Bacterial,Human Diseases
ko05160,1.54E-06,9.26E-07,0,0,1.08E-06,0,0,0,1.52E-06,0,1.76E-06,0,1.41E-06,2.28E-06,1.77E-06,1.72E-06,1.47E-06,1.33E-06,1.90E-06,2.66E-06,1.25E-06,5.29E-07,9.59E-07,1.30E-06,Hepatitis C,Infectious diseases: Viral,Human Diseases
ko05161,0.000193169,0.000248636,0.000211044,0.000191154,0.000228134,0.000185402,0.000203694,0.000188326,0.000189766,0.000207397,0.000207877,0.000199218,0.000190073,0.000158034,0.000175051,0.000162224,0.000207777,0.000184259,0.000170869,0.000211486,0.000168484,0.000170122,0.000179952,0.000198385,Hepatitis B,Infectious diseases: Viral,Human Diseases
ko05162,1.54E-06,9.26E-07,0,0,1.08E-06,0,0,0,1.52E-06,0,1.76E-06,0,1.41E-06,2.28E-06,1.53E-06,1.72E-06,1.47E-06,1.33E-06,1.90E-06,2.66E-06,1.25E-06,5.29E-07,9.59E-07,1.30E-06,Measles,Infectious diseases: Viral,Human Diseases
ko05163,0.000198954,0.000255607,0.000240382,0.000197874,0.000234048,0.000195274,0.000211846,0.00020207,0.000192068,0.000210052,0.000214461,0.000208095,0.000195121,0.000166047,0.000178217,0.000166887,0.000216563,0.000193627,0.000177416,0.000216765,0.000172157,0.0001736,0.000183105,0.000202493,Human cytomegalovirus infection,Infectious diseases: Viral,Human Diseases
ko05164,0.000208259,0.000253537,0.000230366,0.000203422,0.000243582,0.000197605,0.000217678,0.00021516,0.000201918,0.000219118,0.000215718,0.000205657,0.000197562,0.000167452,0.000185628,0.000170665,0.00021839,0.000195173,0.000184611,0.000219327,0.000175206,0.000178739,0.000197096,0.000207399,Influenza A,Infectious diseases: Viral,Human Diseases
ko05165,0.000166996,0.000209432,0.000224772,0.000182688,0.000173547,0.000191526,0.000180303,0.000185991,0.000175643,0.000179288,0.000181803,0.000189947,0.000181041,0.000199215,0.000170098,0.000190849,0.000182748,0.000183895,0.000183839,0.000186658,0.000186283,0.000192177,0.000182494,0.000184536,Human papillomavirus infection,Infectious diseases: Viral,Human Diseases
ko05166,6.05E-05,3.44E-05,4.56E-05,5.91E-05,5.74E-05,4.70E-05,5.54E-05,4.48E-05,6.39E-05,4.89E-05,5.69E-05,4.97E-05,5.55E-05,5.14E-05,9.68E-05,4.98E-05,5.81E-05,6.03E-05,6.16E-05,5.62E-05,5.45E-05,4.09E-05,5.52E-05,5.15E-05,HTLV-I infection,Infectious diseases: Viral,Human Diseases
ko05167,0.000198954,0.000255607,0.000240382,0.000197874,0.000234048,0.000195274,0.000211846,0.00020207,0.000192068,0.000210052,0.000214461,0.000208095,0.000195121,0.000166047,0.000178217,0.000166887,0.000216563,0.000193627,0.000177416,0.000216765,0.000172157,0.0001736,0.000183105,0.000202493,Kaposi's sarcoma-associated herpesvirus infection,Infectious diseases: Viral,Human Diseases
ko05168,0.000194704,0.000249562,0.000211044,0.000191154,0.000229213,0.000185402,0.000203694,0.000188326,0.000191286,0.000207397,0.000209641,0.000199218,0.000191482,0.000160312,0.000176577,0.000163947,0.000209244,0.000185589,0.000172771,0.000214148,0.000169738,0.000170651,0.000180911,0.00019968,Herpes simplex infection,Infectious diseases: Viral,Human Diseases
ko05169,1.23E-05,7.40E-06,0,0,8.63E-06,0,0,0,1.22E-05,0,1.41E-05,0,1.13E-05,1.82E-05,1.22E-05,1.38E-05,1.17E-05,1.06E-05,1.52E-05,2.13E-05,1.00E-05,4.26E-06,7.67E-06,1.04E-05,Epstein-Barr virus infection,Infectious diseases: Viral,Human Diseases
ko05200,0.00140402,0.001683006,0.00147267,0.00144141,0.001540755,0.001453412,0.001445666,0.001407363,0.001553925,0.0015468,0.001442224,0.001511911,0.001408292,0.00130727,0.001324915,0.001338469,0.001436227,0.001376596,0.001346435,0.001539059,0.001397358,0.001510478,0.001466166,0.00150299,Pathways in cancer,Cancers: Overview,Human Diseases
ko05203,0.000165295,0.000196208,0.000191831,0.000162561,0.000165609,0.000165805,0.000163518,0.000167192,0.000171773,0.000174503,0.00018071,0.000175825,0.000180967,0.000200614,0.000169844,0.000190662,0.000178215,0.000177949,0.000182455,0.000192213,0.000185061,0.000188575,0.000181865,0.000181326,Viral carcinogenesis,Cancers: Overview,Human Diseases
ko05204,0.001416032,0.001576413,0.001448601,0.001377726,0.001461542,0.001435139,0.001438896,0.001431313,0.001563584,0.001489266,0.001413387,0.001469041,0.001349712,0.001328439,0.001317091,0.001357782,0.001414498,0.001360972,0.00137853,0.001467481,0.001379159,0.001475701,0.001416522,0.00145708,Chemical carcinogenesis,Cancers: Overview,Human Diseases
ko05205,0.000125467,0.000118641,0.000134694,0.000132409,0.000127355,0.000135037,0.000131827,0.000133737,0.000137756,0.000146664,0.000140888,0.00014494,0.000148018,0.00013786,0.000140508,0.000149267,0.000140845,0.000134802,0.000139864,0.000144555,0.000144311,0.00014897,0.000146171,0.000137518,Proteoglycans in cancer,Cancers: Overview,Human Diseases
ko05206,0.000183388,0.000126447,0.000177389,0.000189068,0.000186116,0.000185346,0.000186847,0.000205056,0.000202667,0.000202451,0.000179166,0.000193936,0.000195144,0.000177968,0.000233446,0.000214203,0.000196236,0.000195885,0.00019684,0.000178476,0.000181286,0.000184394,0.000167232,0.000180134,MicroRNAs in cancer,Cancers: Overview,Human Diseases
ko05210,0.000191634,0.00024771,0.000211044,0.000191154,0.000227054,0.000185402,0.000203694,0.000188326,0.000188246,0.000207397,0.000206112,0.000199218,0.000188664,0.000155755,0.000173526,0.000160501,0.00020631,0.00018293,0.000168966,0.000208824,0.000167231,0.000169592,0.000178993,0.000197089,Colorectal cancer,Cancers: Specific types,Human Diseases
ko05211,0.000152918,0.00011995,0.000142107,0.000148676,0.000143049,0.000148796,0.000149273,0.000151915,0.000155874,0.000166523,0.000147625,0.000151249,0.000169973,0.000159313,0.000160208,0.000172342,0.000162805,0.000163883,0.00016682,0.000174897,0.000175194,0.000174506,0.000178014,0.000167846,Renal cell carcinoma,Cancers: Specific types,Human Diseases
ko05215,8.44E-05,0.000119193,0.000103595,8.48E-05,9.43E-05,0.000102318,0.000103188,9.35E-05,0.000102623,0.000115258,0.000102463,0.000111485,0.000111734,9.39E-05,8.03E-05,0.000107903,0.000103031,8.85E-05,9.53E-05,0.000103148,0.000102494,0.000121052,8.70E-05,0.000105983,Prostate cancer,Cancers: Specific types,Human Diseases
ko05219,7.92E-05,4.92E-05,7.81E-05,9.07E-05,6.60E-05,6.16E-05,6.04E-05,6.84E-05,6.92E-05,6.86E-05,7.30E-05,7.55E-05,7.38E-05,8.37E-05,8.66E-05,6.80E-05,6.88E-05,7.42E-05,7.32E-05,7.88E-05,7.06E-05,7.27E-05,0.000107313,7.33E-05,Bladder cancer,Cancers: Specific types,Human Diseases
ko05220,1.80E-06,6.56E-08,0,1.89E-06,1.63E-06,2.08E-06,1.89E-06,0,0,0,1.53E-07,0,1.46E-06,0,1.17E-06,0,0,1.75E-06,3.26E-07,9.10E-08,1.02E-06,7.81E-07,0,1.62E-07,Chronic myeloid leukemia,Cancers: Specific types,Human Diseases
ko05222,0.000198954,0.000255607,0.000240382,0.000197874,0.000234048,0.000195274,0.000211846,0.00020207,0.000192068,0.000210052,0.000214461,0.000208095,0.000195121,0.000166047,0.000178217,0.000166887,0.000216563,0.000193627,0.000177416,0.000216765,0.000172157,0.0001736,0.000183105,0.000202493,Small cell lung cancer,Cancers: Specific types,Human Diseases
ko05224,3.59E-06,1.05E-05,2.76E-06,1.23E-05,6.60E-06,1.58E-05,7.48E-06,5.06E-06,8.29E-06,1.70E-06,3.33E-06,4.44E-06,1.73E-06,1.26E-06,3.74E-06,3.62E-06,2.28E-06,3.23E-06,3.56E-06,2.01E-06,3.82E-06,2.77E-06,1.29E-06,5.58E-06,Breast cancer,Cancers: Specific types,Human Diseases
ko05225,0.000962311,0.001177706,0.000983826,0.000995865,0.001061123,0.000989095,0.000971993,0.000954837,0.001095067,0.001053271,0.00097419,0.001036644,0.000928269,0.000886724,0.000901301,0.000887715,0.000951548,0.000925654,0.000903037,0.00104215,0.00094268,0.001037768,0.001016761,0.001020926,Hepatocellular carcinoma,Cancers: Specific types,Human Diseases
ko05230,0.001020753,0.000924932,0.000939031,0.001038164,0.000965689,0.001043406,0.001022761,0.001010522,0.000954667,0.000982836,0.000943672,0.000979708,0.000997669,0.000975375,0.001074911,0.000961267,0.000951381,0.001013391,0.000986306,0.000973167,0.001015477,0.000966751,0.00105678,0.000960419,Central carbon metabolism in cancer,Cancers: Overview,Human Diseases
ko05231,9.26E-05,0.000111246,0.000105879,0.000103356,0.000103758,0.000112799,0.000103698,0.000101157,0.000106995,0.000119553,0.000112231,0.00012498,0.000111746,0.000106377,9.86E-05,0.000116465,0.000111979,0.000100171,0.000101174,0.000105552,0.000114828,0.00012389,9.71E-05,0.000109178,Choline metabolism in cancer,Cancers: Overview,Human Diseases
ko05322,3.14E-06,3.14E-06,4.15E-06,5.63E-06,3.80E-06,5.93E-06,4.27E-06,3.21E-06,3.57E-06,3.78E-06,1.00E-05,2.91E-06,1.89E-06,1.50E-06,3.67E-06,2.90E-06,1.95E-06,3.28E-06,3.87E-06,2.63E-06,3.36E-06,3.43E-06,1.51E-06,4.50E-06,Systemic lupus erythematosus,Immune diseases,Human Diseases
ko05323,3.28E-07,4.92E-07,7.53E-07,1.62E-06,7.66E-07,6.92E-07,1.24E-06,6.36E-07,8.89E-07,3.56E-07,4.16E-06,9.24E-07,6.23E-07,1.63E-07,4.70E-07,4.13E-07,3.57E-07,4.29E-07,3.34E-07,4.27E-07,6.55E-07,4.89E-07,1.84E-08,6.53E-07,Rheumatoid arthritis,Immune diseases,Human Diseases
ko05340,0.000204527,0.000235887,0.000186986,0.000220461,0.000198079,0.000211418,0.000196163,0.000200247,0.000208756,0.000198886,0.000206375,0.000220813,0.000207652,0.00019748,0.000223468,0.000206566,0.000186395,0.000203,0.000194226,0.000196034,0.000215632,0.000208327,0.00017323,0.000208294,Primary immunodeficiency,Immune diseases,Human Diseases
ko05410,5.11E-05,5.61E-05,4.92E-05,4.30E-05,4.57E-05,5.67E-05,5.86E-05,5.42E-05,6.44E-05,7.35E-05,6.28E-05,5.75E-05,6.12E-05,4.60E-05,4.07E-05,7.22E-05,5.84E-05,5.57E-05,5.70E-05,4.80E-05,5.90E-05,6.84E-05,4.20E-05,5.48E-05,Hypertrophic cardiomyopathy (HCM),Cardiovascular diseases,Human Diseases
ko05414,1.83E-05,3.34E-05,6.61E-06,8.77E-06,1.61E-05,1.80E-05,9.23E-06,1.41E-05,6.74E-06,9.21E-06,2.07E-05,1.02E-05,4.73E-06,5.31E-06,4.24E-06,6.70E-06,6.98E-06,9.44E-06,6.15E-06,7.06E-06,6.46E-06,6.26E-06,5.98E-06,8.40E-06,Dilated cardiomyopathy (DCM),Cardiovascular diseases,Human Diseases
ko05416,0.000191634,0.00024771,0.000211044,0.000191154,0.000227054,0.000185402,0.000203694,0.000188326,0.000188246,0.000207397,0.000206112,0.000199218,0.000188664,0.000155755,0.000173526,0.000160501,0.00020631,0.00018293,0.000168966,0.000208824,0.000167231,0.000169592,0.000178993,0.000197089,Viral myocarditis,Cardiovascular diseases,Human Diseases
ko05418,0.001654308,0.001917619,0.001728257,0.001707812,0.001770898,0.00178184,0.001769502,0.001699359,0.001891494,0.001945862,0.001766078,0.001877304,0.001809558,0.001609426,0.001620944,0.00178127,0.001764445,0.001673881,0.00169873,0.00182743,0.001778823,0.001927182,0.001713742,0.001819517,Fluid shear stress and atherosclerosis,Cardiovascular diseases,Human Diseases
